Date,Title,Summary,Text,Link
 18 de Fevereiro de 2022,Oportunidade Vagas em Projeto de Pesquisa,"Oportunidade Vagas em Projeto de Pesquisa
Nós do projeto PROFISSA estamos convidando você, aluno de graduação, mestrado e doutorado para participar do nosso projeto!   
Nós formamos uma equipe de pesquisa em Engenharia de Software e redes da UnB, com diversas publicações em Conferências e Periódicos Científicos em parcerias com diversos pesquisadores ao redor do mundo para desenvolver o projeto PROFISSA. Nossa pesquisa está concentrada em Engenharia de Software aplicada às Redes Programáveis.
Durante esse projeto você irá participar de pesquisa de ponta, em colaboração com pesquisadores de várias partes do mundo. Além de aprimorar seus conhecimentos e habilidades em desenvolvimento de software e terá uma vivência em pesquisa utilizando técnicas modernas como desenvolvimento orientado a testes, continuous integration, continuous deployment (CI/CD), micro-serviços, containers, software-defined networking, Internet of things, 6G, segurança de redes e etc. 
Durante a bolsa do projeto você será orientado pela Professora Genaína e professores Marcelo Marotta e João Gondim, além de outros alunos de Graduação, Mestrado e Doutorado que também participarão da implementação de ferramentas para redes programáveis e desenho de softwares. Existe ainda a possibilidade de cursar em conjunto disciplinas optativas e de utilizar o seu trabalho como parte do seu trabalho final de graduação, dissertação e/ou tese.   
Para quem:  
Bolsa TT-1 (Graduação)
*  Alunos de graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 15h/semana, horário flexível.  
* Do terceiro ao penúltimo semestre  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento em Java e/ou Python (ou bastante empenho e vontade de aprender)  

Benefícios:  
* Bolsa TT-1 (R$ 439.60/mês, deve ter IRA>3, não pode ter outro estágio/emprego e sem reprovações) - 2 vagas para duração de 12 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES) e do COMNET  
* Possibilidade de cursar disciplinas e desenvolver seu TG como parte do projeto.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 
Bolsa TT-3 (Mestrado)
*  Alunos de pós-graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 20 à 40h/semanais, horário flexível.  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento em Software Engineering,  Redes programáveis (SDN, Openflow), Shell Script, Java e/ou Python (ou bastante empenho e vontade de aprender)  
Benefícios:  
* Bolsa TT-3 (R$1,228.40/mês, não pode ter outra bolsa/estágio/emprego e sem reprovações) - 2 vagas para duração de 24 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES)  e COMNET
* Possibilidade de desenvolver pesquisa em redes de computadores e engenharia de software.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 

Bolsa TT-4 (Doutorado)
*  Alunos de pós-graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 20 à 40h/semanais, horário flexível.  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento ou interesse em aprender Software Engineering,  Redes programáveis (SDN, Openflow), Shell Script, Java e/ou Python  
Benefícios:  
* Bolsa TT-4 (R$3,104.80/mês, não pode ter outra bolsa/estágio/emprego, deve possuir mestrado ou dois anos de experiência após a graduação) - 2 vagas para duração de 24 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES)  e COMNET
* Possibilidade de desenvolver pesquisa em redes de computadores e engenharia de software.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 

Descrição detalhada das bolsas:
https://fapesp.br/3098/niveis-de-bolsas-tt 

Para saber mais sobre essas vagas (e outras vagas futuras), preencha o formulário em (https://forms.gle/DTGD9RRCCYd87f3x8) até o dia 01/03/2022. Iremos entrar em contato com você e convidá-la(o) para uma reunião na qual iremos explicar melhor as vagas, os projetos e responder a perguntas.","Oportunidade Vagas em Projeto de Pesquisa					

Oportunidade Vagas em Projeto de Pesquisa
Nós do projeto PROFISSA estamos convidando você, aluno de graduação, mestrado e doutorado para participar do nosso projeto!   
Nós formamos uma equipe de pesquisa em Engenharia de Software e redes da UnB, com diversas publicações em Conferências e Periódicos Científicos em parcerias com diversos pesquisadores ao redor do mundo para desenvolver o projeto PROFISSA. Nossa pesquisa está concentrada em Engenharia de Software aplicada às Redes Programáveis.
Durante esse projeto você irá participar de pesquisa de ponta, em colaboração com pesquisadores de várias partes do mundo. Além de aprimorar seus conhecimentos e habilidades em desenvolvimento de software e terá uma vivência em pesquisa utilizando técnicas modernas como desenvolvimento orientado a testes, continuous integration, continuous deployment (CI/CD), micro-serviços, containers, software-defined networking, Internet of things, 6G, segurança de redes e etc. 
Durante a bolsa do projeto você será orientado pela Professora Genaína e professores Marcelo Marotta e João Gondim, além de outros alunos de Graduação, Mestrado e Doutorado que também participarão da implementação de ferramentas para redes programáveis e desenho de softwares. Existe ainda a possibilidade de cursar em conjunto disciplinas optativas e de utilizar o seu trabalho como parte do seu trabalho final de graduação, dissertação e/ou tese.   
Para quem:  
Bolsa TT-1 (Graduação)
*  Alunos de graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 15h/semana, horário flexível.  
* Do terceiro ao penúltimo semestre  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento em Java e/ou Python (ou bastante empenho e vontade de aprender)  

Benefícios:  
* Bolsa TT-1 (R$ 439.60/mês, deve ter IRA>3, não pode ter outro estágio/emprego e sem reprovações) - 2 vagas para duração de 12 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES) e do COMNET  
* Possibilidade de cursar disciplinas e desenvolver seu TG como parte do projeto.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 
Bolsa TT-3 (Mestrado)
*  Alunos de pós-graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 20 à 40h/semanais, horário flexível.  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento em Software Engineering,  Redes programáveis (SDN, Openflow), Shell Script, Java e/ou Python (ou bastante empenho e vontade de aprender)  
Benefícios:  
* Bolsa TT-3 (R$1,228.40/mês, não pode ter outra bolsa/estágio/emprego e sem reprovações) - 2 vagas para duração de 24 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES)  e COMNET
* Possibilidade de desenvolver pesquisa em redes de computadores e engenharia de software.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 

Bolsa TT-4 (Doutorado)
*  Alunos de pós-graduação (Ciência da Computação/Eng. da Computação/Eng. Mecatrônica/Eng. de Software/ Computação)  
* Disponibilidade de 20 à 40h/semanais, horário flexível.  
* Experiência com programação e algoritmos
* Inglês (boa leitura, no mínimo)  
 * Conhecimento ou interesse em aprender Software Engineering,  Redes programáveis (SDN, Openflow), Shell Script, Java e/ou Python  
Benefícios:  
* Bolsa TT-4 (R$3,104.80/mês, não pode ter outra bolsa/estágio/emprego, deve possuir mestrado ou dois anos de experiência após a graduação) - 2 vagas para duração de 24 meses  
* Acesso a Infraestrutura do Laboratório de Engenharia de Software (LES)  e COMNET
* Possibilidade de desenvolver pesquisa em redes de computadores e engenharia de software.   
Atividades:  
* Participar da concepção e codificação de ferramentas relacionadas à pesquisa do grupo, em linguagem Python , Java, Shell Script e para dispositivos de rede (P4)
* Estudo de artigos acadêmicos 
* Reuniões e Trabalho em conjunto remoto  
* Escrita de artigos científicos. 

Descrição detalhada das bolsas:
https://fapesp.br/3098/niveis-de-bolsas-tt 

Para saber mais sobre essas vagas (e outras vagas futuras), preencha o formulário em (https://forms.gle/DTGD9RRCCYd87f3x8) até o dia 01/03/2022. Iremos entrar em contato com você e convidá-la(o) para uma reunião na qual iremos explicar melhor as vagas, os projetos e responder a perguntas. 








					18/02/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/93-oportunidade-vagas-em-projeto-de-pesquisa
 02 de Fevereiro de 2022,Aberto o edital de concessão de horas de atividades complementares,"Prezadas e prezados estudantes, 
Informamos que está aberto o edital de concessão de horas de atividades complementares para os cursos de Bacharelado em Ciência da Computação e Computação (Licenciatura). 
 
O edital pode ser encontrado nesse link.
 
As submissões dos pedidos poderão ser realizadas nos 3 primeiros meses do semestre. Ou seja, no semestre 2021/2, as submissões podem ser realizadas até 17/04/2022.
 
É importante verificar o regulamento de atividades complementares de cada curso na hora de submissão do seu pedido: 
 

Regulamento de Atividades Complementares da Ciência da Computação


Regulamento de Atividades Complementares da Computação (Licenciatura)","Aberto o edital de concessão de horas de atividades complementares					

Prezadas e prezados estudantes, 
Informamos que está aberto o edital de concessão de horas de atividades complementares para os cursos de Bacharelado em Ciência da Computação e Computação (Licenciatura). 
 
O edital pode ser encontrado nesse link.
 
As submissões dos pedidos poderão ser realizadas nos 3 primeiros meses do semestre. Ou seja, no semestre 2021/2, as submissões podem ser realizadas até 17/04/2022.
 
É importante verificar o regulamento de atividades complementares de cada curso na hora de submissão do seu pedido: 
 

Regulamento de Atividades Complementares da Ciência da Computação


Regulamento de Atividades Complementares da Computação (Licenciatura)






					02/02/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/91-aberto-o-edital-de-concessao-de-horas-de-atividades-complementares
 31 de Janeiro de 2022,Monitoria CIC 2021/2 - Resultado,"Prezadas e prezados alunos, já está disponível a listagem dos(as) estudantes selecionados para a monitoria nas disciplinas do CIC em 2021/2.
Acesse por aqui.","Monitoria CIC 2021/2 - Resultado					

Prezadas e prezados alunos, já está disponível a listagem dos(as) estudantes selecionados para a monitoria nas disciplinas do CIC em 2021/2.
Acesse por aqui.





					31/01/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/90-monitoria-cic-2021-2-resultado
,EDITAL PARA SELEÇÃO DE BOLSISTAS - PROJETO SEMFOGO-DF,,"EDITAL PARA SELEÇÃO DE BOLSISTAS - PROJETO SEMFOGO-DF					






					31/01/2022				




O presente edital tem como objetivo selecionar 02 (dois) alunos no nível de graduação e 02 (dois) alunos no nível de pós-graduação para participar como bolsistas de pesquisa no projeto SEMFOGO DF.
 
O perfil desejado dos bolsistas no nível de graduação e pós-graduação para atuar em projeto de pesquisa que contempla as áreas de redes, avaliação de desempenho, desenvolvimento, processamento de imagens e inteligência artificial.
 
Interessados enviar candidatura para Este endereço de email está sendo protegido de spambots. Você precisa do JavaScript ativado para vê-lo..
 
Edital completo: EDITAL PÚBLICO PARA SELEÇÃO DE BOLSISTAS.",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/89-edital-para-selecao-de-bolsistas-projeto-semfogo-df
 31 de Janeiro de 2022,IV Workshop do projeto KnEDLe,"IV Workshop do projeto KnEDLe, dia 11 de fevereiro de 2022. O projeto KnEDLe (Knowledge Extraction from Documents of Legal content) tem o objetivo de automatizar a leitura do Diário Oficial do Distrito Federal. Para isso , estão sendo aplicadas técnicas de Aprendizado de Máquinas.
 
Programação do Evento: 14:00 -- Abertura - prof. Thiago P. Faleiros 14:10 -- DODFMiner - Vitor Araruna 14:30 -- DODFKge -- Rafael Amaral 14:50 -- Timeline de Licitação e Contratos - Daniel de Souza 15:20 -- Encerramento
Acesse: http://nido.unb.br/","IV Workshop do projeto KnEDLe					

IV Workshop do projeto KnEDLe, dia 11 de fevereiro de 2022. O projeto KnEDLe (Knowledge Extraction from Documents of Legal content) tem o objetivo de automatizar a leitura do Diário Oficial do Distrito Federal. Para isso , estão sendo aplicadas técnicas de Aprendizado de Máquinas.
 
Programação do Evento: 14:00 -- Abertura - prof. Thiago P. Faleiros 14:10 -- DODFMiner - Vitor Araruna 14:30 -- DODFKge -- Rafael Amaral 14:50 -- Timeline de Licitação e Contratos - Daniel de Souza 15:20 -- Encerramento
Acesse: http://nido.unb.br/





					31/01/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/88-iv-workshop-do-projeto-knedle
,EDITAL PÚBLICO PARA SELEÇÃO DE BOLSISTAS - PROJETO SEMFOGO-DF,,"EDITAL PÚBLICO PARA SELEÇÃO DE BOLSISTAS - PROJETO SEMFOGO-DF					






					31/01/2022				




 
O presente edital tem como objetivo selecionar 02 (dois) alunos no nível de graduação e 02(dois) alunos no nível de pós-graduação para participar como bolsistas de pesquisa no projeto SEMFOGO DF.

O perfil desejado dos bolsistas no nível de graduação e pós-graduação para atuar em projeto de pesquisa que contempla as áreas de redes, avaliação de desempenho, desenvolvimento, processamento de imagens e inteligência artificial.

Interessados enviar candidatura para Este endereço de email está sendo protegido de spambots. Você precisa do JavaScript ativado para vê-lo.
 
Edital completo aqui.",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/87-edital-publico-para-selecao-de-bolsistas-projeto-semfogo-df
 25 de Janeiro de 2022,Sobre matrícula fora do prazo,"Prezados alunos e alunas de graduação do CIC,
Devido às inúmeras solicitações de ajustes de matrículas recebidas, informamos que no antigo sistema de matrículas (MatrículaWeb), o aluno tinha duas opções de ajuste:
> Automatrícula: se a turma tivesse vagas, o aluno poderia efetuar a matrícula ou retirada até 25% do semestre (normalmente no primeiro mês de aula);
> Ajuste na secretaria: o aluno conversava com o professor e, se liberado, a secretaria ou o coordenador fazia a matrícula.
Com o SIGAA é diferente: após o processo de matrícula (vide calendário acadêmico), somente casos excepcionais são avaliados pelo DEG. Nós da secretaria não temos mais acesso aos sistemas de matrículas.
Exemplo: aluno perdeu o prazo porque foi acometido por enfermidades severas durante o período estipulado no calendário de matrículas / aluno conseguiu reverter o desligamento por decisão judicial mas a sua reintegração ocorreu após o período.Recentemente foi editada a Resolução da Câmara de Ensino de Graduação Nº 0003/2021, que impede a oferta de novas turmas, bem como a matrícula de estudantes em componentes diferentes de TCC e estágio, após fim do período de matrícula. A mesma Resolução estabelece, em seu artigo 7°, parágrafo que:

“Situações excepcionais de matrícula fora de prazo ou troca de turma poderão ser admitidas se devidamente justificadas e autorizadas pelo Decanato de Ensino de Graduação, por meio de sua Diretoria Técnica, sendo admitidas apenas justificativas com comprovação, como aquelas que envolvam questões legais e de saúde”.

As solicitações referentes às situações acima descritas, com respectiva documentação comprobatória da justificativa, devem ser encaminhadas ao DEG/DTG, via SEI, exclusivamente no período de 18 a 28/01/2022. Quando deferidas, as matrículas excepcionais serão efetivadas pela SAA até o dia 04/02.
Nesse caso, encaminhe a solicitação e os documentos comprobatórios via formulário. Montamos o processo e encaminhamos para análise (não somos nós que deliberamos e nem fazemos qualquer tipo de análise de mérito).Essa medida foi tomada pela Administração Superior da Universidade porque crescia consideravelmente o número de denúncias formais recebidas de desobediência aos critérios de prioridade estabelecidos pelo CEPE para ocupação das vagas, um preceito regimental da UnB.E em todo caso, não será feita nenhum tipo de matrícula após decorridos 25% do semestre.
Estamos à disposição.
> Saiba mais sobre as matrículas no SIGAA aqui.","Sobre matrícula fora do prazo					

Prezados alunos e alunas de graduação do CIC,
Devido às inúmeras solicitações de ajustes de matrículas recebidas, informamos que no antigo sistema de matrículas (MatrículaWeb), o aluno tinha duas opções de ajuste:
> Automatrícula: se a turma tivesse vagas, o aluno poderia efetuar a matrícula ou retirada até 25% do semestre (normalmente no primeiro mês de aula);
> Ajuste na secretaria: o aluno conversava com o professor e, se liberado, a secretaria ou o coordenador fazia a matrícula.
Com o SIGAA é diferente: após o processo de matrícula (vide calendário acadêmico), somente casos excepcionais são avaliados pelo DEG. Nós da secretaria não temos mais acesso aos sistemas de matrículas.
Exemplo: aluno perdeu o prazo porque foi acometido por enfermidades severas durante o período estipulado no calendário de matrículas / aluno conseguiu reverter o desligamento por decisão judicial mas a sua reintegração ocorreu após o período.Recentemente foi editada a Resolução da Câmara de Ensino de Graduação Nº 0003/2021, que impede a oferta de novas turmas, bem como a matrícula de estudantes em componentes diferentes de TCC e estágio, após fim do período de matrícula. A mesma Resolução estabelece, em seu artigo 7°, parágrafo que:

“Situações excepcionais de matrícula fora de prazo ou troca de turma poderão ser admitidas se devidamente justificadas e autorizadas pelo Decanato de Ensino de Graduação, por meio de sua Diretoria Técnica, sendo admitidas apenas justificativas com comprovação, como aquelas que envolvam questões legais e de saúde”.

As solicitações referentes às situações acima descritas, com respectiva documentação comprobatória da justificativa, devem ser encaminhadas ao DEG/DTG, via SEI, exclusivamente no período de 18 a 28/01/2022. Quando deferidas, as matrículas excepcionais serão efetivadas pela SAA até o dia 04/02.
Nesse caso, encaminhe a solicitação e os documentos comprobatórios via formulário. Montamos o processo e encaminhamos para análise (não somos nós que deliberamos e nem fazemos qualquer tipo de análise de mérito).Essa medida foi tomada pela Administração Superior da Universidade porque crescia consideravelmente o número de denúncias formais recebidas de desobediência aos critérios de prioridade estabelecidos pelo CEPE para ocupação das vagas, um preceito regimental da UnB.E em todo caso, não será feita nenhum tipo de matrícula após decorridos 25% do semestre.
Estamos à disposição.
> Saiba mais sobre as matrículas no SIGAA aqui.





					25/01/2022",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/86-sobre-matricula-fora-do-prazo
 22 de Outubro de 2021,Alunos do CIC são medalhistas da OBI2021,"ORGULHO DO CIC!!! Parabenizamos os alunos Victor Manuel Brito Santos, Wallace Ben Teng Lin Wu e Pedro de Carvalho Gallo Pereira que estão no Quadro de Medalhas - OBI2021 - Modalidade Programação Nível Sênior. A Olimpíada Brasileira de Informática (OBI2021) é uma competição organizada nos moldes das outras olimpíadas científicas brasileiras, como Matemática, Física e Astronomia. O objetivo da OBI é despertar nos alunos o interesse por uma ciência importante na formação básica hoje em dia (no caso, ciência da computação), através de uma atividade que envolve desafio, engenhosidade e uma saudável dose de competição.
Maiores detalhes e Quadro completo em: https://olimpiada.ic.unicamp.br/resultados/qmerito/ps/","Alunos do CIC são medalhistas da OBI2021					

ORGULHO DO CIC!!! Parabenizamos os alunos Victor Manuel Brito Santos, Wallace Ben Teng Lin Wu e Pedro de Carvalho Gallo Pereira que estão no Quadro de Medalhas - OBI2021 - Modalidade Programação Nível Sênior. A Olimpíada Brasileira de Informática (OBI2021) é uma competição organizada nos moldes das outras olimpíadas científicas brasileiras, como Matemática, Física e Astronomia. O objetivo da OBI é despertar nos alunos o interesse por uma ciência importante na formação básica hoje em dia (no caso, ciência da computação), através de uma atividade que envolve desafio, engenhosidade e uma saudável dose de competição.
Maiores detalhes e Quadro completo em: https://olimpiada.ic.unicamp.br/resultados/qmerito/ps/





					22/10/2021",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/80-alunos-do-cic-sao-medalhistas-da-obi2021
 19 de Outubro de 2021,Melhor Artigo no WEI da Sociedade Brasileira de Computação,"O Programa de Acolhimento d@s Calor@s do Departamento de Ciência da Computação, ganhou o prêmio de Melhor Artigo no WEI da Sociedade Brasileira de Computação.","Melhor Artigo no WEI da Sociedade Brasileira de Computação					


O Programa de Acolhimento d@s Calor@s do Departamento de Ciência da Computação, ganhou o prêmio de Melhor Artigo no WEI da Sociedade Brasileira de Computação.
 







					19/10/2021",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/79-melhor-artigo-no-wei-da-sociedade-brasileira-de-computacao
,Entre os melhores do Mundial de Programação,"Parabéns aos 9 times brasileiros que participaram da final de Moscou. Os times da USP-São Paulo, USP-São Carlos, UFC-Quixadá, UFAM e UFG fizeram 2 problemas. O time da UFPE resolveu 4 problemas. UFMG ficou na 55a. posição, Unicamp na 54a., e o melhor time brasileiro foi o da UnB, na 47a. posição, todos com 5 problemas.


Resultados da Final Mundial: https://pc2.ecs.baylor.edu/scoreboard/
Rock Lee do Pagode Namora D+, da UnB, com a melhor colocação entre os times brasileiros.
 

 


Créditos das imagens: Maratona SBC (https://www.facebook.com/maratona/)","Entre os melhores do Mundial de Programação					


Parabéns aos 9 times brasileiros que participaram da final de Moscou. Os times da USP-São Paulo, USP-São Carlos, UFC-Quixadá, UFAM e UFG fizeram 2 problemas. O time da UFPE resolveu 4 problemas. UFMG ficou na 55a. posição, Unicamp na 54a., e o melhor time brasileiro foi o da UnB, na 47a. posição, todos com 5 problemas.


Resultados da Final Mundial: https://pc2.ecs.baylor.edu/scoreboard/
Rock Lee do Pagode Namora D+, da UnB, com a melhor colocação entre os times brasileiros.
 

 


Créditos das imagens: Maratona SBC (https://www.facebook.com/maratona/)






					19/10/2021",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/78-entre-os-melhores-do-mundial-de-programacao
 11 de Maio de 2021,Defesa: Elaboração de Descritores para detecção de Risco de Conluio em Dados Públicos de Licitações de Obras,Candidato: Roberta Costa Silva - Engenharia de Computação (Mat. 140170723),"Defesa: Elaboração de Descritores para detecção de Risco de Conluio em Dados Públicos de Licitações de Obras					

Candidato: Roberta Costa Silva - Engenharia de Computação (Mat. 140170723)





					11/05/2021				




Título: Elaboração de Descritores para detecção de Risco de Conluio em Dados Públicos de Licitações de ObrasData: 24/05/2020Horário: 15h00Solicito Carta de Agradecimento: SIM
Banca:Prof. Dr. Flávio Vidal - CIC/UnB (Orientador)Prof. Dra. Aletéia Araújo - CIC/UnBProf. Dra. Carla Coike - CIC/UnB
Acesso ao Evento do Teams:Cadastro de Acesso ao Público: https://forms.gle/4jmoQei1N49CpQtB6",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/39-defesa-elaboracao-de-descritores-para-deteccao-de-risco-de-conluio-em-dados-publicos-de-licitacoes-de-obras
,Defesa: Proposta de Arquitetura para um Sistema de Controle de Atividades utilizando Reconhecimento Facial por Dispositivos Móveis,Candidato: Kelvin William Moreira Lima - Engenharia de Computação (Mat. 110159560),"Defesa: Proposta de Arquitetura para um Sistema de Controle de Atividades utilizando Reconhecimento Facial por Dispositivos Móveis					

Candidato: Kelvin William Moreira Lima - Engenharia de Computação (Mat. 110159560)





					11/05/2021				




Título: Proposta de Arquitetura para um Sistema de Controle de Atividades utilizando Reconhecimento Facial por Dispositivos Móveis
Data: 25/05/2020Horário: 14h30Solicito Carta de Agradecimento: SIM
 
Banca:Prof. Dr. Flávio Vidal - CIC/UnB (Orientador)Prof. Dra. Aletéia Araújo - CIC/UnBProf. Dr. Eduardo Alchieri - CIC/UnB
 
Acesso ao Evento do Teams:Cadastro de Acesso ao Público: https://forms.gle/4jmoQei1N49CpQtB6",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/38-defesa-proposta-de-arquitetura-para-um-sistema-de-controle-de-atividades-utilizando-reconhecimento-facial-por-dispositivos-moveis
,Talent Match Week: o maior evento de contratações em Tecnologia da América Latina,"A Digital Innovation One estará realizando, entre os dias 17 e 21 de Maio, um evento de contratações com mais de 3 mil vagas em tecnologia das maiores empresas do Brasil.","Talent Match Week: o maior evento de contratações em Tecnologia da América Latina					

A Digital Innovation One estará realizando, entre os dias 17 e 21 de Maio, um evento de contratações com mais de 3 mil vagas em tecnologia das maiores empresas do Brasil.





					11/05/2021				




Todos os participantes do evento terão seus perfis analisados por empresas como: Avanade, everis, Inter, Localiza, GTF, Impulso, Banco Carrefour, entre outras.
O evento contará com palestras focadas em pessoas que estão dando os seus primeiros passos no mercado de tecnologia, trazendo profissionais que já foram contratados pelas empresas parceiras da DIO para compartilhar suas trajetórias, além de temas como desenvolvimento de portfólio e currículo.
Garanta a sua vaga se inscrevendo até dia 16/05, o evento não tem custos e as vagas são limitadas!Quero garantir minha vaga: http://edu.digitalinnovation.one/tmw",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/37-talent-match-week-o-maior-evento-de-contratacoes-em-tecnologia-da-america-latina
,Bolsas de estudos MEXT,Conheça as Bolsas de estudos MEXT e saiba como ir estudar no Japão - 14/05 as 20:00,"Bolsas de estudos MEXT					

Conheça as Bolsas de estudos MEXT e saiba como ir estudar no Japão - 14/05 as 20:00





					11/05/2021				





Live para explicar as modalidades de bolsas de estudo em universidades japonesas: https://www.youtube.com/watch?v=hZ5ZH4raa9U",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/36-bolsas-de-estudos-mext
 10 de Maio de 2021,Resultado da Seleção do Edital do Programa de Pós-graduação em Informática 01/2021,Resultado da Seleção do Edital do Programa de Pós-graduação em Informática 01/2021:,"Resultado da Seleção do Edital do Programa de Pós-graduação em Informática 01/2021					

Resultado da Seleção do Edital do Programa de Pós-graduação em Informática 01/2021:





					10/05/2021				




MestradoInscrição Ações Afirmativas Linha de Pesquisa Nota Histórico Escolar Nota Projeto Nota Currículo Nota Final202100577033684 Não Sistemas 8,38 8,76 0,32 6,88202100577033744 Não Fundamentos 7,77 7,56 1,00 6,35202100577032477 Não Fundamentos 6,50 7,64 3,80 6,30202100577033733 Não Sistemas 6,14 8,40 1,50 5,89202100577033766 Não Fundamentos 6,45 7,32 0,00 5,42202100577033726 Não Sistemas 6,08 7,16 0,80 5,35
 
DoutoradoInscrição Ações Afirmativas Linha de Pesquisa Nota Histórico Escolar Nota Projeto Nota Currículo Nota Final202100577033731 Não Fundamentos 6,84 9,36 6,75 7,56202100577033648 Não Fundamentos 6,59 9,80 5,96 7,30202100577033722 Não Fundamentos 8,55 9,56 2,95 6,61202100577033597 Não Fundamentos 8,29 8,08 3,84 6,45202100577033725 Não Fundamentos 7,10 8,28 4,39 6,37202100577033561 Não Fundamentos 7,11 9,12 2,00 5,67202100577033701 Não Fundamentos 6,93 9,88 0,90 5,40202100577032597 Não Fundamentos 6,00 9,36 1,44 5,18202100577033742 Não Fundamentos 6,52 5,72 - Eliminado202100577033716 Não Fundamentos 5,64 - - Eliminado
 
Parabéns por essa conquista.Estamos ansiosos para novos projetos! ?
- O semestre 01/2021 será totalmente online?
Quem define a modalidade do semestre é o Conselho de Ensino, PEsquisa e Extensão, que leva em consideração o quadro epidemiológico do Distrito Federal e as condições da Universiadde. Ainda não deliberaram sobre.
Assim que tivermos um posicionamento, iremos comunicar por email.
- Pelo semestre ter apenas 90 dias letivos, as aulas das disciplinas continuam sendo duas vezes por semana, com 1h50m de duração, como eram antes da pandemia?
- As aulas são ao vivo ou os professores estão passando conteúdo offline para assistir?
Sim para as matérias de quatro créditos. Apenas Seminário e Trabalho Individual são dois créditos e as auas são uma vez na semana com 1h 50'.
Todavia, cada docente tem a liberdade para adequar os objetivos pedagógicos da disciplina ao ensino remoto.Assim sendo, alguns optam pelas aulas síncronas, outros pelas aulas assíncronas, ou até mesmo um modelo misto. Alguns docentes gravam as aulas, outros não (ou gravam e deixam disponível por um período).Entre em contato com o docente e solicite o plano de ensino da turma para maiores informações.
- Caso tenham algum rascunho das disciplinas que poderão ser ofertadas para o PPGI no 01/2021, eu agradeço.
Está em anexo a lista de oferta para 2021/1. O programa, a ementa e a bibliogafia estão no MatrículaWeb.",https://www.cic.unb.br/informacoes/noticias/informacoes/noticias/35-resultado-da-selecao-do-edital-do-programa-de-pos-graduacao-em-informatica-01-2021
